"Do not burn yard debris and waste ", "We could all work together and get on the same page and do something to prevent global warming from worsening ", 1.2
" Use public transportation whenever possible.", "One can preserve the environment by using less raw materials. One can be careful to maintain their belongings so they do not have to replace items. ", 1.5714285714285714
"Be careful when lighting fires/putting out fires in nature.", "People can switch off devices that they aren't using. We spend too much time on our computers now days and sometimes it's good to just turn them off so that we can enjoy life more stress free. This will save power and therefor the environment. ", 0.5
"avoid using plastic plates, cups, dishware", "install an RO system in home instead of buying bottled water", 1.4
"People can use LED light bulbs.", "Stop using plastics as a disposable product like straws or bags.", 1.0
"clean air more efficiently", "We can all do our part on conserving our power usage and consumption.", 0.4
"Create more efficient battery technology.", "People can aim to inspire others to adopt a more eco-friendly lifestyle.", 1.0
"Stop procreating at such a fast clip.", "use solar or wind energy only to generate elctricity", 0.4
"change every bulb in your home to LED", " Take public transportation when possible", 2.0
"We can chose not to liter the earth with our garbage.", "Help educate others on the dangers of harming the environment", 1.8
