ability to block not only requesters but hit by their names,Have the HIT timer fixed in a corner of the screen so it's visible at all times.,1.6
ability to block not only requesters but hit by their names,"Make the app so HITs are mostly done in frame. This way it does away with the need to cut and paste survey codes. The HITs in frame would be tied to our Mturk IDs and make submitting the HIT easier, as well as less chance to submitted the wrong code.",0.2
Seamlessly incorporate a Turkopticon-like function into the mobile platform.,Provide for easier and more efficient communication between workers and requesters.,1.25
Seamlessly incorporate a Turkopticon-like function into the mobile platform.,"A very clear warning about HITs only available on desktop. A lot of times, the HIT only tells you after you have accepted it.",0.8
Seamlessly incorporate a Turkopticon-like function into the mobile platform.,"The website needs to have features not found on the desktop site. It needs to have estimated earnings, projected earnings, and so on and so forth. This will add substantial value to people who enjoy turking on their phone or who dont have time to sit down to answer questions on a desktop.",2.0
Seamlessly incorporate a Turkopticon-like function into the mobile platform.,"Use the original WWW architecture instead of the terribly designed, and horrible to use, WORKER architecture.",1.6
hits that require use the flash to play games rather than pages that are heavy to load,Add a feature where people can add short 30 second video reviews on certain requesters or HITS.,0.2
Provide for easier and more efficient communication between workers and requesters.,"an automatic return HIT when you fail a security question. Often times, it can sometimes just say thank you for your time. It does not specify any further instructions. ",1.4
Provide for easier and more efficient communication between workers and requesters.,It would also be nice to have the screen optimized so I would not have to go outside of the application in order to finish a HIT. ,0.0
Provide for easier and more efficient communication between workers and requesters.,It would be nice to have a TO displayed so we don't have to go out of the app to look for the requester's reputation.,1.2
"Allow for payments directly to mobile wallets, including crypto currency wallets.","Allow workers to 'accept' a manually selected sum of hits, so for example. If I see a hit I want to work on that is actually several smaller hits, I could select 'accept 10' of these hits by punching in '10' but only hitting 'accept' once.",0.42857142857142855
Incorporate common plugins or apps into Mechanical Turk - Inquisit to start.,Ensure that screen size and scrolling are adequate for smaller devices. Have a way to quickly and more easily adjust the pane where MTURK is viewed.,0.8
Incorporate common plugins or apps into Mechanical Turk - Inquisit to start.,"more hit type details so workers can choose what they want to do on mobile: writing, searching/data entry etc, since some are more comfortable using mobile devices in different ways",1.0
"Prohibit workers from accepting more than one HIT at a time, to encourage more efficient work flow for all users.",prioritize speed. It's very important to make sure the app isn't slow. One of the ways to achieve this is by having a clean and uncluttered design,1.2
"There should be a way to open the task in a new, separate window so you don't accidentally click back or forward or return while the hit window is open.",A feature that allows the user to see their progress. Some type of bars to show the user where they are standing as for as their goals of hits or money.,1.4
"There should be a way to open the task in a new, separate window so you don't accidentally click back or forward or return while the hit window is open.",A built in third party Script Browser that could be accessed from mobile devices. This would make installing certain phone scripts with push notifications a viable option for those wanting to work from their phones.,0.6
Reconfigure MT pages so that they are optimally displayed on a smaller smartphone screen.,"Remove pictures from captchas in external survey links, so that workers aren't faced with near-impossible solving tasks like trying to click every hint of a car in a picture endlessly, and wasting valuable minutes.",0.5
Reconfigure MT pages so that they are optimally displayed on a smaller smartphone screen.,"Allow workers to resubmit certain HITS that have been rejected due to minor oversight, technical issues, or confusion about the HIT.",0.4
Ability to continue hits from desktop/laptop.,enforcing live- active click on a HIT so whoever is actually available to work at that time can accept the HIT. ,1.4285714285714286
Ability to continue hits from desktop/laptop.,"Automatically include a bonus pay premium for any tasks workers must perform on a mobile device, over and above base pay.",1.6
Dedicated interface for mobile phones.,"make sure that there is a clear way to adjust settings on the app such as colors, font sizes and most importantly, privacy settings",1.2
Dedicated interface for mobile phones.,once the Hit is approved and paid money transferred to mobile phone app and can be transferred to phone or bank or to other user.,1.1428571428571428
Scaling resolution to accommodate smaller screens.,"Eliminate the 'page limit exceeded' error by just slowing down the rate at which an individual worker loading lots of pages, can access them.",1.0
"Create several different skins to customize the worker view of the site according to their preferences, eyesight, lighting conditions, etc.","Eliminate the 'transfer to Amazon.com giftcard balance button' from the mobile app, since it's so easy to accidentally select that on a smaller device.",0.8
"Create several different skins to customize the worker view of the site according to their preferences, eyesight, lighting conditions, etc.","Have HITs that are able to be done through the app the only HIts show. Have all other apps that can not be done filtered out making it easier to find work, so that people do not have to return so many HITs.",1.0
Ranking page of Requester and Workers,"Customize templates for Requesters, such that their HITs are more accessible on the smaller smartphone platform.",1.6
Ranking page of Requester and Workers,notification for when your favorite requester posts. just like a text message notification ,1.4
Build in bonus information for the day. MTURK's native site does not do a good job of keeping track of bonus information.,"All HITS should include some basic description of the HITs: estimated time required, pay, any screening requirements, number of questions involved, any writings, etc. Workers should also be able to filter out HITs based on those descriptions. ",1.0
Build in bonus information for the day. MTURK's native site does not do a good job of keeping track of bonus information.,"Have the availability to auto fill such things as demographics and worker ID. This would make the screening process much faster, and get people to the surveys and tasks quicker which is good for everyone.",2.2
Include a search filter that only displays mobile HITs.,Have a chart of how many requesters are online so that you can be more efficient while turking.,0.3333333333333333
"Simplify the Qualifications section for easier and quicker browsing, and more accurate searches, on mobile devices.","The report page should also show how long I spent on completing the HIT, and calculate the corresponding wage ($/hr) for that HIT",0.6
Highlight requester names in green or red to show workers requesters that have approved (or rejected) their work in the past.,"Have certain categories of HITs only available on the APP. HITs that require voice recording for example, which are done very easy with a cell phone.",0.8333333333333334
Highlight requester names in green or red to show workers requesters that have approved (or rejected) their work in the past.,Have setting for text and push notifications when HITs matching a set criteria are posted. For example a certain requester or a set minimum reward.,0.4
"Automatically include a bonus pay premium for any tasks workers must perform on a mobile device, over and above base pay.",Create a custom link to be able to access Turkopticon.edu reviews for each HIT easily. Most workers won't do a HIT without it and it can be difficult to access on a mobile device or tablet.,1.4
"Automatically include a bonus pay premium for any tasks workers must perform on a mobile device, over and above base pay.",I think a 'help' button that could put you in contact with an Mturk support chat room would be very handy. It is difficult to get a hold of anyone at Mturk and it would be great if they had a better worker and requester support experience.,1.2
"Include built in user review feature for requesters so that workers aren't forced to rely on unreliable, and cumbersome, third party review site.","Have certain categories of HITs only available on the APP. HITs that require voice recording for example, which are done very easy with a cell phone.",2.0
"Include built in user review feature for requesters so that workers aren't forced to rely on unreliable, and cumbersome, third party review site.",Have setting for text and push notifications when HITs matching a set criteria are posted. For example a certain requester or a set minimum reward.,1.6
"Include built in user review feature for requesters so that workers aren't forced to rely on unreliable, and cumbersome, third party review site.",Ensure that screen size and scrolling are adequate for smaller devices. Have a way to quickly and more easily adjust the pane where MTURK is viewed.,0.6
Also allow requester to rate workers. Workers should have more than just an approval rating.,"Have the availability to auto fill such things as demographics and worker ID. This would make the screening process much faster, and get people to the surveys and tasks quicker which is good for everyone.",2.0
Allow for custom notifications when new HITS are available that meet certain criteria.,Create a custom link to be able to access Turkopticon.edu reviews for each HIT easily. Most workers won't do a HIT without it and it can be difficult to access on a mobile device or tablet.,2.0
Allow for custom notifications when new HITS are available that meet certain criteria.,The ability to find the requester that I enjoy doing. It is hard to find the requester that a user worked and loved working with. It will be great to be able to search requester by name and pull the requester up to see if they have new work or the same work available. ,2.4
Options to filter out certain HITS and/or Requesters,Important: have a feature in the app that will easily allow one to minimize the QWERTY screen (and then maximize again). When doing HITS on my cell I have an issue minimizing that screen (when done typing) so I can advance to the next page. It's very frustrating.,1.8
Options to filter out certain HITS and/or Requesters,"Automatically include a bonus pay premium for any tasks workers must perform on a mobile device, over and above base pay.",1.0
Options to filter out certain HITS and/or Requesters,Create a mobile specific database feature allowing workers to easily sort through HITs they have completed in the past.,2.4
Options to filter out certain HITS and/or Requesters,Allow certain requesters to push alerts to you even when you are not active or logged in to MT.,1.0
An inbox to store messages between workers and requesters,"filterable flags for types of hits that work best on different mobile platforms and preferences (some won't write on mobile, others can't use audio etc.)",0.7142857142857143
An inbox to store messages between workers and requesters,"Have an area where you can see pending earnings based on HITS completed, but not yet paid. ",1.2
Automatically queue up HITs in the order of which expires soonest.,"Use the original WWW architecture instead of the terribly designed, and horrible to use, WORKER architecture.",0.8
"Format HITs for easier mobile display, right now they're almost unviewable on cell phone screens.",screen capture/sharing capability to allow workers to ask questions or note technical problems with a hit,1.2
